ticker,event_time,event_type,summary,event_subtype,event_family,source_type,source_url,release_session,expectedness,surprise_direction,surprise_magnitude,materiality,sector_benchmark,notes,corpus_name,review_status,evidence_status,label_quality,source_doc_ids,government_contract_event_type,actual_funded_award_flag,ceiling_only_flag,new_work_flag,modification_flag,option_exercise_flag,recipient_mapping_confidence,award_amount,obligated_amount,contract_ceiling,agency,product_or_service_description,materiality_pre_price,drop_reason,review_notes,usable_fact_count,agency_confidence,agency_evidence,task_order_number,task_order_number_confidence,task_order_number_evidence,award_amount_confidence,award_amount_evidence,award_type,award_type_confidence,award_type_evidence,contract_number,contract_number_confidence,contract_number_evidence,contract_type,contract_type_confidence,contract_type_evidence,obligated_amount_confidence,obligated_amount_evidence,mapping_type,mapping_type_confidence,mapping_type_evidence,mapped_ticker,mapped_ticker_confidence,mapped_ticker_evidence,naics_code,naics_code_confidence,naics_code_evidence,recipient_mapping_confidence_confidence,recipient_mapping_confidence_evidence,recipient_name,recipient_name_confidence,recipient_name_evidence,product_or_service_description_confidence,product_or_service_description_evidence,period_of_performance_start,period_of_performance_start_confidence,period_of_performance_start_evidence,prime_or_sub,prime_or_sub_confidence,prime_or_sub_evidence,period_of_performance_end,period_of_performance_end_confidence,period_of_performance_end_evidence,parent_company_name,parent_company_name_confidence,parent_company_name_evidence,sub_agency,sub_agency_confidence,sub_agency_evidence,subsidiary_name,subsidiary_name_confidence,subsidiary_name_evidence,psc_code,psc_code_confidence,psc_code_evidence,government_contract_event_type_confidence,government_contract_event_type_evidence,actual_funded_award_flag_confidence,actual_funded_award_flag_evidence,incumbent_or_extension_flag,incumbent_or_extension_flag_confidence,incumbent_or_extension_flag_evidence,ceiling_only_flag_confidence,ceiling_only_flag_evidence,modification_flag_confidence,modification_flag_evidence,new_work_flag_confidence,new_work_flag_evidence,new_vs_modification,new_vs_modification_confidence,new_vs_modification_evidence,materiality_context_required_flag,materiality_context_required_flag_confidence,materiality_context_required_flag_evidence,option_exercise_flag_confidence,option_exercise_flag_evidence,recompete_or_extension_flag,recompete_or_extension_flag_confidence,recompete_or_extension_flag_evidence,prime_contractor_flag,prime_contractor_flag_confidence,prime_contractor_flag_evidence,subcontractor_flag,subcontractor_flag_confidence,subcontractor_flag_evidence,parser_quality_flags,parser_quality_flags_confidence,parser_quality_flags_evidence,model_eligible_candidate_flag,modification_number,modification_number_confidence,modification_number_evidence,contract_ceiling_confidence,contract_ceiling_evidence,price_anchor_date,last_close_before_event,market_cap_before_event,revenue_ltm_if_available,award_amount_pct_market_cap,obligated_amount_pct_market_cap,contract_ceiling_pct_market_cap,award_amount_pct_revenue,obligated_amount_pct_revenue,contract_ceiling_pct_revenue,pre_event_return_20d,pre_event_benchmark_return_20d,pre_event_market_adjusted_return_20d,pre_event_return_60d,pre_event_benchmark_return_60d,pre_event_market_adjusted_return_60d,company_size_bucket,small_cap_flag,government_contract_context_status,audit_bucket,audit_model_eligible_flag,audit_timestamp_suitable_flag,audit_public_awareness_evidence_status,audit_recipient_mapping_correct_flag,audit_funded_vs_ceiling_correct_flag,event_id,public_announcement_time,public_announcement_source_type,public_announcement_source_url,public_announcement_link_confidence,public_awareness_event_key,duplicate_group_id,duplicate_status,model_eligible_public_announcement_flag,small_mid_cap_flag,large_prime_flag,large_prime_low_materiality_flag,obligated_materiality_bucket,award_materiality_bucket,pre_event_runup_positive_flag,material_award_1pct_flag,material_award_5pct_flag,original_event_id,original_ticker
NOC,2026-03-31 21:01:08,peer_control,"Peer-control event for government_contract_LMT_N0003022C1025: original ticker LMT, peer ticker NOC.",peer_new_contract_award,peer_control,peer_control,,after_close,unknown,positive_award,unknown,0.239754594296431,SPY,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,approved,public_announcement_linked,public_announcement_validated,usaspending_CONT_AWD_N0003022C1025_9700_NONE_NONE_,new_contract_award,True,False,True,False,False,0.96,1977898246.63,1977898246.63,,Department of Defense,RESERVED,,timestamp_public_awareness_insufficient,Reviewed against structured official source fields and recipient map. USAspending-only rows are not market-public timestamps.,31,0.9,Department of Defense,,,,0.9,source metadata,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,N0003022C1025,0.9,N0003022C1025,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,0.9,source metadata,exact_public_company,0.9,exact_public_company,LMT,0.9,LMT,541715,0.9,541715,0.9,source metadata,LOCKHEED MARTIN CORP,0.9,LOCKHEED MARTIN CORP,0.9,RESERVED,2021-11-10,0.9,2021-11-10,prime,0.9,prime,2028-08-31,0.9,2028-08-31,Lockheed Martin Corporation,0.9,Lockheed Martin Corporation,Department of the Navy,0.9,Department of the Navy,,,,AC22,0.9,AC22,0.76,contract award language,0.78,derived parser flag,False,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,2021-11-10,299.1328430175781,82496781862.89673,,0.0239754594296431,0.0239754594296431,,,,,-0.0667018772536847,0.0653522375825423,-0.1320541148362271,-0.0595349267406137,0.0474399810593892,-0.106974907800003,large_cap,False,ok,materiality_backfill,False,False,usaspending_record_only_not_market_timestamp,True,True,government_contract_LMT_N0003022C1025__peer_NOC,2026-03-31T17:01:08-04:00,dod_contract_announcement,https://www.war.gov/News/Contracts/Contract/Article/4448853/contracts-for-march-31-2026/,0.84,LMT:N0003022C1025,LMT_N0003022C1025,primary,True,False,True,False,2pct_to_5pct,2pct_to_5pct,False,True,False,government_contract_LMT_N0003022C1025,LMT
GD,2026-04-03 21:00:05,peer_control,"Peer-control event for government_contract_HII_N0002421C4205: original ticker HII, peer ticker GD.",peer_new_contract_award,peer_control,peer_control,,after_close,unknown,positive_award,unknown,0.4374463712367449,SPY,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,approved,public_announcement_linked,public_announcement_validated,usaspending_CONT_AWD_N0002421C4205_9700_NONE_NONE_,new_contract_award,True,False,True,False,False,0.95,342776192.7,342776192.7,,Department of Defense,LPD PY CONTRACT AWARD,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",31,0.9,Department of Defense,,,,0.9,source metadata,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,N0002421C4205,0.9,N0002421C4205,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,0.9,source metadata,exact_public_company,0.9,exact_public_company,HII,0.9,HII,336611,0.9,336611,0.9,source metadata,HUNTINGTON INGALLS INCORPORATED,0.9,HUNTINGTON INGALLS INCORPORATED,0.9,LPD PY CONTRACT AWARD,2021-05-28,0.9,2021-05-28,prime,0.9,prime,2028-08-27,0.9,2028-08-27,"Huntington Ingalls Industries, Inc.",0.9,"Huntington Ingalls Industries, Inc.",Department of the Navy,0.9,Department of the Navy,,,,1905,0.9,1905,0.76,contract award language,0.78,derived parser flag,False,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,2021-05-28,194.76483154296875,7835844922.679443,,0.0437446371236745,0.0437446371236745,,,,,0.0238065083031175,0.0065660170232393,0.0172404912798782,0.2118780513879798,0.118703777576812,0.0931742738111678,mid_cap,False,ok,,,,,,,government_contract_HII_N0002421C4205__peer_GD,2026-04-03T17:00:05-04:00,dod_contract_announcement,https://www.war.gov/News/Contracts/Contract/Article/4451701/contracts-for-april-3-2026/,0.84,HII:N0002421C4205,HII_N0002421C4205,primary,True,True,True,False,2pct_to_5pct,2pct_to_5pct,True,True,False,government_contract_HII_N0002421C4205,HII
GD,2026-04-03 21:00:05,peer_control,"Peer-control event for government_contract_HII_N0002425C4229: original ticker HII, peer ticker GD.",peer_contract_modification,peer_control,peer_control,,after_close,unknown,positive_award,unknown,0.092844373200176,SPY,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,approved,public_announcement_linked,public_announcement_validated,usaspending_CONT_AWD_N0002425C4229_9700_NONE_NONE_,contract_modification,True,False,False,True,False,0.95,82149777.0,82149777.0,,Department of Defense,THIS MODIFICATION IS ISSUED FOR ADMINISTRATIVE PURPOSES TO FACILITATE CONTINUED CONTRACT PERFORMANCE DUE TO LIMITED AVAILABILITY OF ACRNS ON CONTRACT N00024-21-C-4205. THIS MODIFICATION IS AUTHORIZED IN ACCORDANCE WITH FAR 4.1601 AND DFARS 204.1601,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Defense,,,,0.9,source metadata,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,N0002425C4229,0.9,N0002425C4229,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,0.9,source metadata,exact_public_company,0.9,exact_public_company,HII,0.9,HII,336611,0.9,336611,0.9,source metadata,HUNTINGTON INGALLS INCORPORATED,0.9,HUNTINGTON INGALLS INCORPORATED,0.9,THIS MODIFICATION IS ISSUED FOR ADMINISTRATIVE PURPOSES TO FACILITATE CONTINUED CONTRACT PERFORMANCE DUE TO LIMITED AVAILABILITY OF ACRNS ON CONTRACT N00024-21-C-4205. THIS MODIFICATION IS AUTHORIZED IN ACCORDANCE WITH FAR 4.1601 AND DFARS 204.1601,2025-04-30,0.9,2025-04-30,prime,0.9,prime,2026-05-27,0.9,2026-05-27,"Huntington Ingalls Industries, Inc.",0.9,"Huntington Ingalls Industries, Inc.",Department of the Navy,0.9,Department of the Navy,,,,1905,0.9,1905,0.88,modification language,0.78,derived parser flag,False,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,modification,0.78,derived parser taxonomy,True,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,MODIFICATION_PRESENT,0.76,MODIFICATION,,,2025-04-30,226.12008666992188,8848115848.96817,,0.0092844373200176,0.0092844373200176,,,,,0.1391691456019625,-0.0114621650279279,0.1506313106298905,0.1810041312414718,-0.0695281030116256,0.2505322342530974,mid_cap,False,ok,,,,,,,government_contract_HII_N0002425C4229__peer_GD,2026-04-03T17:00:05-04:00,dod_contract_announcement,https://www.war.gov/News/Contracts/Contract/Article/4451701/contracts-for-april-3-2026/,0.84,HII:N0002425C4229,HII_N0002425C4229,primary,True,True,True,True,0_5pct_to_1pct,0_5pct_to_1pct,True,False,False,government_contract_HII_N0002425C4229,HII
RTX,2026-04-14 21:00:09,peer_control,"Peer-control event for government_contract_BA_SPRPA124F0051: original ticker BA, peer ticker RTX.",peer_task_order_award,peer_control,peer_control,,after_close,unknown,positive_award,unknown,0.0138110241879029,SPY,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,approved,public_announcement_linked,public_announcement_validated,usaspending_CONT_AWD_SPRPA124F0051_9700_SPRPA124D9005_9700,task_order_award,True,False,True,False,False,0.94,132371491.18,132371491.18,,Department of Defense,PB SUPPORT UCA 6 MONTHS,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Defense,SPRPA124F0051,0.9,SPRPA124F0051,0.9,source metadata,DELIVERY ORDER,0.9,DELIVERY ORDER,SPRPA124F0051,0.9,SPRPA124F0051,DELIVERY ORDER,0.9,DELIVERY ORDER,0.9,source metadata,exact_public_company,0.9,exact_public_company,BA,0.9,BA,336413,0.9,336413,0.9,source metadata,THE BOEING COMPANY,0.9,THE BOEING COMPANY,0.9,PB SUPPORT UCA 6 MONTHS,2024-09-16,0.9,2024-09-16,prime,0.9,prime,2026-04-16,0.9,2026-04-16,The Boeing Company,0.9,The Boeing Company,Defense Logistics Agency,0.9,Defense Logistics Agency,,,,1680,0.9,1680,0.88,task/delivery order language,0.78,derived parser flag,False,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,2024-09-16,155.5500030517578,95844804396.14296,,0.0013811024187903,0.0013811024187903,,,,,-0.1357853308267967,0.0153884707721925,-0.1511738015989893,-0.11769710516629,0.0322776462089902,-0.1499747513752802,large_cap,False,ok,,,,,,,government_contract_BA_SPRPA124F0051__peer_RTX,2026-04-14T17:00:09-04:00,dod_contract_announcement,https://www.war.gov/News/Contracts/Contract/Article/4459346/contracts-for-april-14-2026/,0.84,BA:SPRPA124F0051,BA_SPRPA124F0051,primary,True,False,True,True,lt_0_5pct,lt_0_5pct,False,False,False,government_contract_BA_SPRPA124F0051,BA
NOC,2026-04-14 21:00:09,peer_control,"Peer-control event for government_contract_LMT_FA882321C0001: original ticker LMT, peer ticker NOC.",peer_new_contract_award,peer_control,peer_control,,after_close,unknown,positive_award,unknown,0.137918645151616,SPY,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,approved,public_announcement_linked,public_announcement_validated,usaspending_CONT_AWD_FA882321C0001_9700_NONE_NONE_,new_contract_award,True,False,True,False,False,0.96,1286295597.22,1286295597.22,,Department of Defense,"SPACE BASED INFRARED SYSTEMS CONTRACTOR LOGISTICS SUPPORT. PRODUCT SUPPORT INTEGRATION, CONTRACT EVOLUTION",,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",31,0.9,Department of Defense,,,,0.9,source metadata,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,FA882321C0001,0.9,FA882321C0001,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,0.9,source metadata,exact_public_company,0.9,exact_public_company,LMT,0.9,LMT,336414,0.9,336414,0.9,source metadata,LOCKHEED MARTIN CORP,0.9,LOCKHEED MARTIN CORP,0.9,"SPACE BASED INFRARED SYSTEMS CONTRACTOR LOGISTICS SUPPORT. PRODUCT SUPPORT INTEGRATION, CONTRACT EVOLUTION",2021-07-02,0.9,2021-07-02,prime,0.9,prime,2030-08-30,0.9,2030-08-30,Lockheed Martin Corporation,0.9,Lockheed Martin Corporation,Department of the Air Force,0.9,Department of the Air Force,,,,R425,0.9,R425,0.76,contract award language,0.78,derived parser flag,False,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,2021-07-02,335.5646057128906,93264808090.73746,,0.0137918645151616,0.0137918645151616,,,,,-0.0319969413452059,0.0296710830552651,-0.061668024400471,-0.0050576939590254,0.0651596053126002,-0.0702172992716256,large_cap,False,ok,,,,,,,government_contract_LMT_FA882321C0001__peer_NOC,2026-04-14T17:00:09-04:00,dod_contract_announcement,https://www.war.gov/News/Contracts/Contract/Article/4459346/contracts-for-april-14-2026/,0.84,LMT:FA882321C0001,LMT_FA882321C0001,primary,True,False,True,False,1pct_to_2pct,1pct_to_2pct,False,True,False,government_contract_LMT_FA882321C0001,LMT
NOC,2026-04-15 21:00:29,peer_control,"Peer-control event for government_contract_LMT_N0001925F2558: original ticker LMT, peer ticker NOC.",peer_task_order_award,peer_control,peer_control,,after_close,unknown,positive_award,unknown,0.034441773409501,SPY,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,approved,public_announcement_linked,public_announcement_validated,usaspending_CONT_AWD_N0001925F2558_9700_N0001924G0010_9700,task_order_award,True,False,True,False,False,0.96,378077564.0,378077564.0,,Department of Defense,USN MATERIAL (FY23),,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Defense,N0001925F2558,0.9,N0001925F2558,0.9,source metadata,DELIVERY ORDER,0.9,DELIVERY ORDER,N0001925F2558,0.9,N0001925F2558,DELIVERY ORDER,0.9,DELIVERY ORDER,0.9,source metadata,exact_public_company,0.9,exact_public_company,LMT,0.9,LMT,336411,0.9,336411,0.9,source metadata,LOCKHEED MARTIN CORPORATION,0.9,LOCKHEED MARTIN CORPORATION,0.9,USN MATERIAL (FY23),2025-06-05,0.9,2025-06-05,prime,0.9,prime,2030-12-31,0.9,2030-12-31,Lockheed Martin Corporation,0.9,Lockheed Martin Corporation,Department of the Navy,0.9,Department of the Navy,,,,AC11,0.9,AC11,0.88,task/delivery order language,0.78,derived parser flag,False,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,2025-06-05,468.5226745605469,109772966538.2722,,0.0034441773409501,0.0034441773409501,,,,,0.0212228052313572,0.0568474232651923,-0.0356246180338351,0.026537159485332,0.0699992214264335,-0.0434620619411014,large_cap,False,ok,,,,,,,government_contract_LMT_N0001925F2558__peer_NOC,2026-04-15T17:00:29-04:00,dod_contract_announcement,https://www.war.gov/News/Contracts/Contract/Article/4459874/contracts-for-april-15-2026/,0.84,LMT:N0001925F2558,LMT_N0001925F2558,primary,True,False,True,True,lt_0_5pct,lt_0_5pct,False,False,False,government_contract_LMT_N0001925F2558,LMT
NOC,2026-04-15 21:00:29,peer_control,"Peer-control event for government_contract_LMT_N0003024C0100: original ticker LMT, peer ticker NOC.",peer_new_contract_award,peer_control,peer_control,,after_close,unknown,positive_award,unknown,0.147105552416753,SPY,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,approved,public_announcement_linked,public_announcement_validated,usaspending_CONT_AWD_N0003024C0100_9700_NONE_NONE_,new_contract_award,True,False,True,False,False,0.96,1913367053.0,1913367053.0,,Department of Defense,FY25 TRIDENT PRODUCTION AND DEPLOYED SYSTEMS SUPPORT,,timestamp_public_awareness_insufficient,Reviewed against structured official source fields and recipient map. USAspending-only rows are not market-public timestamps.,31,0.9,Department of Defense,,,,0.9,source metadata,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,N0003024C0100,0.9,N0003024C0100,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,0.9,source metadata,exact_public_company,0.9,exact_public_company,LMT,0.9,LMT,336414,0.9,336414,0.9,source metadata,LOCKHEED MARTIN CORPORATION,0.9,LOCKHEED MARTIN CORPORATION,0.9,FY25 TRIDENT PRODUCTION AND DEPLOYED SYSTEMS SUPPORT,2024-09-12,0.9,2024-09-12,prime,0.9,prime,2030-09-30,0.9,2030-09-30,Lockheed Martin Corporation,0.9,Lockheed Martin Corporation,Defense Contract Management Agency,0.9,Defense Contract Management Agency,,,,1420,0.9,1420,0.76,contract award language,0.78,derived parser flag,False,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,2024-09-12,545.6818237304688,130067629777.79254,,0.0147105552416753,0.0147105552416753,,,,,0.0145921403489182,0.0282115152484827,-0.0136193748995645,0.2449370067890899,0.0252125568196168,0.219724449969473,large_cap,False,ok,materiality_backfill,False,False,usaspending_record_only_not_market_timestamp,True,True,government_contract_LMT_N0003024C0100__peer_NOC,2026-04-15T17:00:29-04:00,dod_contract_announcement,https://www.war.gov/News/Contracts/Contract/Article/4459874/contracts-for-april-15-2026/,0.84,LMT:N0003024C0100,LMT_N0003024C0100,primary,True,False,True,False,1pct_to_2pct,1pct_to_2pct,False,True,False,government_contract_LMT_N0003024C0100,LMT
LHX,2026-04-16 21:00:00,peer_control,"Peer-control event for government_contract_RTX_W31P4Q24C0024: original ticker RTX, peer ticker LHX.",peer_new_contract_award,peer_control,peer_control,,after_close,unknown,positive_award,unknown,0.126599571685166,SPY,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,approved,public_announcement_linked,public_announcement_validated,usaspending_CONT_AWD_W31P4Q24C0024_9700_NONE_NONE_,new_contract_award,True,False,True,False,False,0.92,1907526208.0,1907526208.0,,Department of Defense,UNDEFINITIED CONTRACT (UCA) FOR LOWER TIER AIR AND MISSILE DEFENSE SYSTEM (LTAMDS),,timestamp_public_awareness_insufficient,Reviewed against structured official source fields and recipient map. USAspending-only rows are not market-public timestamps.,32,0.9,Department of Defense,,,,0.9,source metadata,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,W31P4Q24C0024,0.9,W31P4Q24C0024,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,0.9,source metadata,known_subsidiary,0.9,known_subsidiary,RTX,0.9,RTX,334511,0.9,334511,0.9,source metadata,RAYTHEON COMPANY,0.9,RAYTHEON COMPANY,0.9,UNDEFINITIED CONTRACT (UCA) FOR LOWER TIER AIR AND MISSILE DEFENSE SYSTEM (LTAMDS),2024-07-31,0.9,2024-07-31,prime,0.9,prime,2031-03-13,0.9,2031-03-13,RTX Corporation,0.9,RTX Corporation,Department of the Army,0.9,Department of the Army,Raytheon Company,0.9,Raytheon Company,1260,0.9,1260,0.76,contract award language,0.78,derived parser flag,False,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,2024-07-31,113.26832580566406,150673985907.608,,0.0126599571685166,0.0126599571685166,,,,,0.1701024878627817,0.0032788094805666,0.166823678382215,0.1656490936216927,0.0807703080093611,0.0848787856123316,large_cap,False,ok,materiality_backfill,False,False,usaspending_record_only_not_market_timestamp,True,True,government_contract_RTX_W31P4Q24C0024__peer_LHX,2026-04-16T17:00:00-04:00,dod_contract_announcement,https://www.war.gov/News/Contracts/Contract/Article/4459877/contracts-for-april-16-2026/,0.84,RTX:W31P4Q24C0024,RTX_W31P4Q24C0024,primary,True,False,True,False,1pct_to_2pct,1pct_to_2pct,True,True,False,government_contract_RTX_W31P4Q24C0024,RTX
LHX,2026-04-20 21:00:07,peer_control,"Peer-control event for government_contract_RTX_N0002422C5522: original ticker RTX, peer ticker LHX.",peer_new_contract_award,peer_control,peer_control,,after_close,unknown,positive_award,unknown,0.04178777668039,SPY,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,approved,public_announcement_linked,public_announcement_validated,usaspending_CONT_AWD_N0002422C5522_9700_NONE_NONE_,new_contract_award,True,False,True,False,False,0.92,571199981.0,571199981.0,,Department of Defense,"DDG 1000 AS&M SUPPORT FOR: 1.) MISSION SYSTEMS AND TSCEI EQUIPMENT 2.) ENGINEERING SERVICES SUPPORTING COMBAT SYSTEM INSTALLATION, INTEGRATION, DEVELOPMENT, TESTING, CORRECTION, MAINTENANCE, AND MODERNIZATION OF ZUMWALT CLASS MISSION SYSTEMS AND MSE.",,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Defense,,,,0.9,source metadata,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,N0002422C5522,0.9,N0002422C5522,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,0.9,source metadata,known_subsidiary,0.9,known_subsidiary,RTX,0.9,RTX,334511,0.9,334511,0.9,source metadata,RAYTHEON COMPANY,0.9,RAYTHEON COMPANY,0.9,"DDG 1000 AS&M SUPPORT FOR: 1.) MISSION SYSTEMS AND TSCEI EQUIPMENT 2.) ENGINEERING SERVICES SUPPORTING COMBAT SYSTEM INSTALLATION, INTEGRATION, DEVELOPMENT, TESTING, CORRECTION, MAINTENANCE, AND MODERNIZATION OF ZUMWALT CLASS MISSION SYSTEMS AND MSE.",2022-04-24,0.9,2022-04-24,prime,0.9,prime,2027-04-23,0.9,2027-04-23,RTX Corporation,0.9,RTX Corporation,Department of the Navy,0.9,Department of the Navy,Raytheon Company,0.9,Raytheon Company,1230,0.9,1230,0.76,contract award language,0.78,derived parser flag,False,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,2022-04-22,91.59542083740234,136690684782.961,,0.004178777668039,0.004178777668039,,,,,-0.0119948822143122,-0.0542740073873013,0.0422791251729891,0.1356339446250523,-0.0138825242074164,0.1495164688324687,large_cap,False,ok,,,,,,,government_contract_RTX_N0002422C5522__peer_LHX,2026-04-20T17:00:07-04:00,dod_contract_announcement,https://www.war.gov/News/Contracts/Contract/Article/4464883/contracts-for-april-20-2026/,0.84,RTX:N0002422C5522,RTX_N0002422C5522,primary,True,False,True,True,lt_0_5pct,lt_0_5pct,True,False,False,government_contract_RTX_N0002422C5522,RTX
HII,2026-04-22 21:00:08,peer_control,"Peer-control event for government_contract_GD_N0002424C4212: original ticker GD, peer ticker HII.",peer_new_contract_award,peer_control,peer_control,,after_close,unknown,positive_award,unknown,0.042740121979377,SPY,"Government-contract parser candidate; not model-ready until review, mapping audit, parser audit, and context gates pass.",government_contract_awards,approved,public_announcement_linked,public_announcement_validated,usaspending_CONT_AWD_N0002424C4212_9700_NONE_NONE_,new_contract_award,True,False,True,False,False,0.9,333157746.0,333157746.0,,Department of Defense,CEILING HOLDER,,,"Review recipient mapping, funded-vs-ceiling value, timestamp source, and whether this is new work before modeling.",32,0.9,Department of Defense,,,,0.9,source metadata,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,N0002424C4212,0.9,N0002424C4212,DEFINITIVE CONTRACT,0.9,DEFINITIVE CONTRACT,0.9,source metadata,known_subsidiary,0.9,known_subsidiary,GD,0.9,GD,336611,0.9,336611,0.9,source metadata,BATH IRON WORKS CORPORATION,0.9,BATH IRON WORKS CORPORATION,0.9,CEILING HOLDER,2024-08-01,0.9,2024-08-01,prime,0.9,prime,2026-07-31,0.9,2026-07-31,General Dynamics Corporation,0.9,General Dynamics Corporation,Department of the Navy,0.9,Department of the Navy,Bath Iron Works,0.9,Bath Iron Works,1905,0.9,1905,0.76,contract award language,0.78,derived parser flag,False,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,0.78,derived parser flag,new_work,0.78,derived parser taxonomy,True,0.78,derived parser flag,0.78,derived parser flag,False,0.78,derived parser flag,True,0.78,derived parser flag,False,0.78,derived parser flag,[],0.7,,True,,,,,,2024-08-01,283.6827087402344,77949647911.80374,,0.0042740121979377,0.0042740121979377,,,,,0.0352432278082697,-0.0153231232668776,0.0505663510751474,0.0121492116568409,0.0545750629357086,-0.0424258512788677,large_cap,False,ok,,,,,,,government_contract_GD_N0002424C4212__peer_HII,2026-04-22T17:00:08-04:00,dod_contract_announcement,https://www.war.gov/News/Contracts/Contract/Article/4467057/contracts-for-april-22-2026/,0.84,GD:N0002424C4212,GD_N0002424C4212,primary,True,False,True,True,lt_0_5pct,lt_0_5pct,True,False,False,government_contract_GD_N0002424C4212,GD
