event_id,ticker,event_time,source_doc_ids,usable_fact_count,source_type,source_url,source_evidence_text,biotech_catalyst_event_type,event_type,drug_asset,indication,trial_phase,nct_id,trial_name,primary_endpoint,endpoint_met,p_value,hazard_ratio,response_rate,overall_survival,progression_free_survival,safety_issue,adverse_event_language,fda_action,approval_status,complete_response_letter_flag,advisory_committee_vote_for,advisory_committee_vote_against,pdufa_date,accelerated_approval_flag,label_expansion_flag,affected_pipeline_asset_count,company_pipeline_concentration_notes,binary_catalyst_flag,clinical_trial_readout_flag,regulatory_decision_flag,designation_only_flag,safety_negative_flag,approval_or_label_expansion_flag,trial_failure_flag,trial_success_flag,pipeline_concentration_required_flag,event_direction_pre_price,materiality_pre_price,label_quality,evidence_status,parser_quality_flags,parser_quality_flags_confidence,parser_quality_flags_evidence,materiality,trial_phase_confidence,trial_phase_evidence,indication_confidence,indication_evidence,drug_asset_confidence,drug_asset_evidence,trial_name_confidence,trial_name_evidence,adverse_event_language_confidence,adverse_event_language_evidence,safety_issue_confidence,safety_issue_evidence,approval_status_confidence,approval_status_evidence,fda_action_confidence,fda_action_evidence,event_type_confidence,event_type_evidence,source_evidence_text_confidence,source_evidence_text_evidence,pdufa_date_confidence,pdufa_date_evidence,endpoint_met_confidence,endpoint_met_evidence,p_value_confidence,p_value_evidence,primary_endpoint_confidence,primary_endpoint_evidence,complete_response_letter_flag_confidence,complete_response_letter_flag_evidence,label_expansion_flag_confidence,label_expansion_flag_evidence,nct_id_confidence,nct_id_evidence,accelerated_approval_flag_confidence,accelerated_approval_flag_evidence,response_rate_confidence,response_rate_evidence,progression_free_survival_confidence,progression_free_survival_evidence,overall_survival_confidence,overall_survival_evidence,hazard_ratio_confidence,hazard_ratio_evidence,advisory_committee_vote_against_confidence,advisory_committee_vote_against_evidence,advisory_committee_vote_for_confidence,advisory_committee_vote_for_evidence,company_pipeline_concentration_notes_confidence,company_pipeline_concentration_notes_evidence,affected_pipeline_asset_count_confidence,affected_pipeline_asset_count_evidence
ABBV_8-K_2024-02-20_0001104659-24-025262,ABBV,2024-02-20T14:00:41,ABBV_8-K_2024-02-20_0001104659-24-025262_tm246649d1_8k;ABBV_8-K_2024-02-20_0001104659-24-025262_tm246649d1_ex99-1,3,sec_exhibit,https://www.sec.gov/Archives/edgar/data/1551152/000110465924025262/tm246649d1_ex99-1.htm,,unknown,,AbbVie,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,unknown,unknown,machine_candidate,needs_evidence_review,pipeline_table_requires_new_result,0.75,,0.45,,,,,0.76,It is a testament to the strength and depth of AbbVie’s management team that we have the ideal internal candidate in Rob to assume the CEO position,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABBV_8-K_2024-02-26_0001104659-24-027585,ABBV,2024-02-26T22:08:37,ABBV_8-K_2024-02-26_0001104659-24-027585_tm246405d5_8k,1,sec_primary_filing,https://www.sec.gov/Archives/edgar/data/1551152/000110465924027585/tm246405d5_8k.htm,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,unknown,unknown,machine_candidate,needs_evidence_review,pipeline_table_requires_new_result,0.75,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABBV_8-K_2025-02-05_0001104659-25-009673,ABBV,2025-02-05T21:15:17,ABBV_8-K_2025-02-05_0001104659-25-009673_tm255474d1_8k,1,sec_primary_filing,https://www.sec.gov/Archives/edgar/data/1551152/000110465925009673/tm255474d1_8k.htm,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,unknown,unknown,machine_candidate,needs_evidence_review,pipeline_table_requires_new_result,0.75,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABBV_8-K_2025-02-14_0001104659-25-013467,ABBV,2025-02-14T12:30:58,ABBV_8-K_2025-02-14_0001104659-25-013467_tm256372d1_8k;ABBV_8-K_2025-02-14_0001104659-25-013467_tm256372d1_ex99-1,2,sec_primary_filing,https://www.sec.gov/Archives/edgar/data/1551152/000110465925013467/tm256372d1_8k.htm,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,unknown,unknown,machine_candidate,needs_evidence_review,pipeline_table_requires_new_result,0.75,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABBV_8-K_2025-02-19_0001104659-25-015015,ABBV,2025-02-19T14:22:24,ABBV_8-K_2025-02-19_0001104659-25-015015_tm255723d4_8k,1,sec_primary_filing,https://www.sec.gov/Archives/edgar/data/1551152/000110465925015015/tm255723d4_8k.htm,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,unknown,unknown,machine_candidate,needs_evidence_review,boilerplate_or_risk_factor_not_event;pipeline_table_requires_new_result,0.75,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABBV_8-K_2025-02-26_0001104659-25-017490,ABBV,2025-02-26T22:04:39,ABBV_8-K_2025-02-26_0001104659-25-017490_tm255723d7_8k,1,sec_primary_filing,https://www.sec.gov/Archives/edgar/data/1551152/000110465925017490/tm255723d7_8k.htm,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,unknown,unknown,machine_candidate,needs_evidence_review,pipeline_table_requires_new_result;previously_announced_not_new,0.75,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABBV_8-K_2025-09-11_0001104659-25-089245,ABBV,2025-09-11T11:30:54,ABBV_8-K_2025-09-11_0001104659-25-089245_tm2525781d1_8k,1,sec_primary_filing,https://www.sec.gov/Archives/edgar/data/1551152/000110465925089245/tm2525781d1_8k.htm,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,unknown,unknown,machine_candidate,needs_evidence_review,boilerplate_or_risk_factor_not_event;pipeline_table_requires_new_result,0.75,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABBV_8-K_2026-02-26_0001104659-26-020643,ABBV,2026-02-26T22:14:40,ABBV_8-K_2026-02-26_0001104659-26-020643_tm266774d4_8k,1,sec_primary_filing,https://www.sec.gov/Archives/edgar/data/1551152/000110465926020643/tm266774d4_8k.htm,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,unknown,unknown,machine_candidate,needs_evidence_review,boilerplate_or_risk_factor_not_event;pipeline_table_requires_new_result,0.75,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABBV_8-K_2026-03-04_0001104659-26-023534,ABBV,2026-03-04T21:59:47,ABBV_8-K_2026-03-04_0001104659-26-023534_tm266774d4_8k,1,sec_primary_filing,https://www.sec.gov/Archives/edgar/data/1551152/000110465926023534/tm266774d4_8k.htm,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,unknown,unknown,machine_candidate,needs_evidence_review,pipeline_table_requires_new_result;previously_announced_not_new,0.75,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADPT_8-K_2020-01-08_0001564590-20-000453,ADPT,2020-01-08T14:00:27,ADPT_8-K_2020-01-08_0001564590-20-000453_adpt-8k_20200108;ADPT_8-K_2020-01-08_0001564590-20-000453_adpt-ex991_7,4,sec_exhibit,https://www.sec.gov/Archives/edgar/data/1478320/000156459020000453/adpt-ex991_7.htm,,unknown,,GBA,Chronic Lymphocytic Leukemia SEATTLE,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,unknown,unknown,machine_candidate,needs_evidence_review,pipeline_table_requires_new_result,0.75,,0.45,,,0.78,"EX-99.1 2 adpt-ex991_7.htm EX-99.1 adpt-ex991_7.htm EXHIBIT 99.1 Adaptive Biotechnologies Receives Expanded Medicare Coverage of clonoSEQ® for Monitoring MRD in Patients With Chronic Lymphocytic Leukemia SEATTLE, Wash",0.76,", January 8, 2020 – Adaptive Biotechnologies Corporation (Nasdaq: ADPT), a commercial stage biotechnology company that aims to translate the genetics of the adaptive immune system into clinical products to diagnose and treat disease, today announced that Palmetto GBA, a Medicare Administrative Contractor (MAC) that assesses diagnostic technologies through its MolDX program, has expanded coverage of the clonoSEQ Assay to include monitoring minimal residual disease (MRD) in Medicare patients with chronic lymphocytic leukemia (CLL)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADPT_8-K_2020-01-24_0001564590-20-001819,ADPT,2020-01-24T02:04:20,ADPT_8-K_2020-01-24_0001564590-20-001819_adpt-8k_20200121;ADPT_8-K_2020-01-24_0001564590-20-001819_adpt-ex991_7;ADPT_8-K_2020-01-24_0001564590-20-001819_adpt-ex992_6;ADPT_8-K_2020-01-24_0001564590-20-001819_adpt-ex993_8,5,sec_exhibit,https://www.sec.gov/Archives/edgar/data/1478320/000156459020001819/adpt-ex992_6.htm,,unknown,,December,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,unknown,unknown,machine_candidate,needs_evidence_review,boilerplate_or_risk_factor_not_event;pipeline_table_requires_new_result,0.75,"On January 21, 2020, Adaptive Biotechnologies Corporation (the “Company”) issued a press release regarding preliminary estimates of certain Company financial and operational metrics for the three months and fiscal year ended December 31, 2019. The Company expects its revenue for fiscal year ended December 31, 2019 to range from $84 million to $85 million and clinical volumes for the fourth quarter of 2019 to grow by over 25% as compared to the third quarter of 2019. The Company further expects its operating and net loss for the three months ended September 30, 2019 and fiscal year ended December 31, 2019 to increase compared to the three months ended September 30, 2019 and fiscal year ended December 31, 2018, respectively",0.45,,,,,0.76,"We estimate our research sequencing volume increased by 18% to 35,491 sequences delivered in 2019 from 30,200 sequences delivered in 2018. We estimate our clinical sequencing volume increased by 48% to 10,168 clinical tests delivered in 2019 from 6,867 clinical tests delivered in 2018. We estimate our research sequencing volume increased by 47% to 10,898 sequences delivered in the three months ended December 31, 2019 from 7,419 sequences delivered in the three months ended December 31, 2018. We estimate our clinical sequencing volume increased by 66% to 3,218 clinical tests delivered in the three months ended December 31, 2019 from 1,935 clinical tests delivered in the three months ended December 31, 2018. We estimate that our cash, cash equivalents and marketable securities as of December 31, 2019 was approximately $682 million",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADPT_8-K_2020-03-20_0001564590-20-011979,ADPT,2020-03-20T18:13:17,ADPT_8-K_2020-03-20_0001564590-20-011979_adpt-8k_20200320;ADPT_8-K_2020-03-20_0001564590-20-011979_adpt-ex991_6,4,sec_exhibit,https://www.sec.gov/Archives/edgar/data/1478320/000156459020011979/adpt-ex991_6.htm,,unknown,,COVID-19,two disease,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,unknown,unknown,machine_candidate,needs_evidence_review,boilerplate_or_risk_factor_not_event;pipeline_table_requires_new_result,0.75,,0.45,,,0.78,"In 2019, we confirmed clinical signals in two diseases, and established our first proof of concept in Lyme Disease",0.86,"EX-99.1 2 adpt-ex991_6.htm EX-99.1 PRESS RELEASE DATED MARCH 20, 2020 adpt-ex991_6.htm EXHIBIT 99.1 March 20, 2020 Adaptive Biotechnologies and Microsoft expand partnership to decode COVID-19 immune response and provide open data access Differentiated approach may improve detection methods and inform vaccine discovery for COVID-19 Other industry leaders including LabCorp, through its Covance drug development business, Illumina, and Providence join forces to accelerate this critical effort SEATTLE and REDMOND, Wash",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADPT_8-K_2020-05-05_0001564590-20-021103,ADPT,2020-05-05T16:00:42,ADPT_8-K_2020-05-05_0001564590-20-021103_adpt-8k_20200505;ADPT_8-K_2020-05-05_0001564590-20-021103_adpt-ex991_6,5,sec_primary_filing,https://www.sec.gov/Archives/edgar/data/1478320/000156459020021103/adpt-8k_20200505.htm,,unknown,,COVID-19,two disease,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,unknown,unknown,machine_candidate,needs_evidence_review,boilerplate_or_risk_factor_not_event;pipeline_table_requires_new_result,0.75,"On May 5, 2020, Adaptive Biotechnologies Corporation (the “Company”) issued a press release with Microsoft Corporation (“Microsoft”) announcing it has begun enrolling a “virtual” clinical study, ImmuneRACE, as part of a broader effort it has undertaken with Microsoft to rapidly map and measure the immune response to the COVID-19 virus to inform improved diagnostics to fulfill the need for more reliable testing",0.45,,,0.78,"In 2019, we confirmed clinical signals in two diseases, and established our first proof of concept in Lyme Disease",0.86,"EX-99.1 2 adpt-ex991_6.htm EX-99.1 PRESS RELEASE DATED MAY 5, 2020 adpt-ex991_6.htm Exhibit 99.1 Adaptive Biotechnologies and Microsoft launch virtual ImmuneRACE study to inform novel COVID-19 diagnostics to address unmet needs in testing LabCorp, through its Covance drug development business, will provide a safe, in-person COVID-19 sample collection service from the convenience of patients’ homes De-identified data about immune response to COVID-19 will be made freely available to advance public health solutions SEATTLE and REDMOND, Wash",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADPT_8-K_2020-07-16_0001564590-20-032507,ADPT,2020-07-16T21:15:29,ADPT_8-K_2020-07-16_0001564590-20-032507_adpt-8k_20200714;ADPT_8-K_2020-07-16_0001564590-20-032507_adpt-ex991_6;ADPT_8-K_2020-07-16_0001564590-20-032507_adpt-ex992_19,4,sec_primary_filing,https://www.sec.gov/Archives/edgar/data/1478320/000156459020032507/adpt-8k_20200714.htm,,unknown,,June,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,unknown,unknown,machine_candidate,needs_evidence_review,boilerplate_or_risk_factor_not_event;pipeline_table_requires_new_result,0.75,The Company currently intends to use the net proceeds from the Offering to accelerate its investments in its TCR-Antigen Map activities and scale its commercial and marketing activities associated with its immunoSEQ Dx clinical products and services and support continued research and development for its drug discovery initiatives,0.45,,,,,0.76,"(2) research sequencing volume will be 4,185 sequences delivered in the three months ended June 30, 2020; and (3) clinical sequencing volume will be 3,136 clinical tests delivered in the three months ended June 30, 2020. The Company further expects an operating and net loss for the three months ended June 30, 2020, and for its operating and net loss for the three months ended June 30, 2020 to increase compared to the three months ended June 30, 2019. Finally, the Company estimates that its cash, cash equivalents and marketable securities as of June 30, 2020 was approximately $628.0 million",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADPT_8-K_2020-08-21_0001564590-20-040971,ADPT,2020-08-21T21:24:21,ADPT_8-K_2020-08-21_0001564590-20-040971_adpt-8k_20200821,1,sec_primary_filing,https://www.sec.gov/Archives/edgar/data/1478320/000156459020040971/adpt-8k_20200821.htm,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,unknown,unknown,machine_candidate,needs_evidence_review,pipeline_table_requires_new_result,0.75,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADPT_8-K_2020-11-12_0001564590-20-053598,ADPT,2020-11-12T21:23:10,ADPT_8-K_2020-11-12_0001564590-20-053598_adpt-8k_20201111,1,sec_primary_filing,https://www.sec.gov/Archives/edgar/data/1478320/000156459020053598/adpt-8k_20201111.htm,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,unknown,unknown,machine_candidate,needs_evidence_review,pipeline_table_requires_new_result,0.75,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADPT_8-K_2021-03-02_0001564590-21-010050,ADPT,2021-03-02T14:00:36,ADPT_8-K_2021-03-02_0001564590-21-010050_adpt-8k_20210302,1,sec_primary_filing,https://www.sec.gov/Archives/edgar/data/1478320/000156459021010050/adpt-8k_20210302.htm,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,unknown,unknown,machine_candidate,needs_evidence_review,boilerplate_or_risk_factor_not_event;pipeline_table_requires_new_result,0.75,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADPT_8-K_2021-03-17_0001564590-21-013878,ADPT,2021-03-17T20:31:03,ADPT_8-K_2021-03-17_0001564590-21-013878_adpt-8k_20210316;ADPT_8-K_2021-03-17_0001564590-21-013878_adpt-ex991_24,4,sec_exhibit,https://www.sec.gov/Archives/edgar/data/1478320/000156459021013878/adpt-ex991_24.htm,,unknown,,Board,,pivotal,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,unknown,unknown,machine_candidate,needs_evidence_review,pipeline_table_requires_new_result,0.75,,0.45,0.78,“I am excited to welcome Leslie and Katey to our Board during this pivotal period of commercial expansion and scientific innovation,,,0.76,"EX-99.1 2 adpt-ex991_24.htm EX-99.1 adpt-ex991_24.htm EXHIBIT 99.1 Adaptive Biotechnologies Strengthens Expertise and Diversity of Board of Directors with Appointments of Leslie Trigg and Katey Owen SEATTLE, March 17, 2021 – Adaptive Biotechnologies Corporation (Nasdaq: ADPT), a commercial stage biotechnology company that aims to translate the genetics of the adaptive immune system into clinical products to diagnose and treat disease, today announced the appointments of Leslie Trigg and Katey Owen, Ph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADPT_8-K_2022-03-25_0001564590-22-011827,ADPT,2022-03-25T21:00:35,ADPT_8-K_2022-03-25_0001564590-22-011827_adpt-8k_20220325,1,sec_primary_filing,https://www.sec.gov/Archives/edgar/data/1478320/000156459022011827/adpt-8k_20220325.htm,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,unknown,unknown,machine_candidate,needs_evidence_review,pipeline_table_requires_new_result,0.75,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADPT_8-K_2022-09-12_0001564590-22-031433,ADPT,2022-09-12T12:45:17,ADPT_8-K_2022-09-12_0001564590-22-031433_adpt-8k_20220912;ADPT_8-K_2022-09-12_0001564590-22-031433_adpt-ex991_47,3,sec_exhibit,https://www.sec.gov/Archives/edgar/data/1478320/000156459022031433/adpt-ex991_47.htm,,unknown,,OrbiMed,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,unknown,unknown,machine_candidate,needs_evidence_review,pipeline_table_requires_new_result,0.75,,0.45,,,,,0.76,"EX-99.1 3 adpt-ex991_47.htm EX-99.1 PRESS RELEASE adpt-ex991_47.htm EXHIBIT 99.1 Adaptive Biotechnologies Announces Non-Dilutive Royalty Financing with OrbiMed for Up to $250 Million SEATTLE, September 12, 2022 -- Adaptive Biotechnologies Corporation (Nasdaq: ADPT), a commercial stage biotechnology company that translates the genetics of the adaptive immune system into clinical products to diagnose and treat disease, today announced it has entered into a non-dilutive royalty financing agreement with OrbiMed for up to $250 million",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADPT_8-K_2023-05-09_0001193125-23-138915,ADPT,2023-05-09T11:38:03,ADPT_8-K_2023-05-09_0001193125-23-138915_d420874d8k;ADPT_8-K_2023-05-09_0001193125-23-138915_d420874dex991,4,sec_exhibit,https://www.sec.gov/Archives/edgar/data/1478320/000119312523138915/d420874dex991.htm,,unknown,,Genentech,a broad range of cancers,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,unknown,unknown,machine_candidate,needs_evidence_review,boilerplate_or_risk_factor_not_event;pipeline_table_requires_new_result,0.75,,0.45,,,0.78,"About Adaptive Biotechnologies and Genentech’s Cell Therapy Collaboration In 2019, Adaptive Biotechnologies and Genentech, a member of the Roche Group, entered into a worldwide collaboration and license agreement to develop, manufacture and commercialize novel neoantigen directed T-cell therapies for the treatment of a broad range of cancers",0.76,"EX-99.1 2 d420874dex991.htm EX-99.1 EX-99.1 Exhibit 99.1 Press Release Adaptive Biotechnologies Announces FDA Acceptance of Genentech’s Investigational New Drug Application for the First Neoantigen-Directed T-Cell Therapy Product in Oncology - The T-Cell Therapy product candidate contains a neoantigen-specific T-cell receptor (TCR) identified and characterized through Adaptive’s TCR discovery platform SEATTLE, Wash",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADPT_8-K_2024-06-11_0000950170-24-071913,ADPT,2024-06-11T20:15:11,ADPT_8-K_2024-06-11_0000950170-24-071913_adpt-20240607,1,sec_primary_filing,https://www.sec.gov/Archives/edgar/data/1478320/000095017024071913/adpt-20240607.htm,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,unknown,unknown,machine_candidate,needs_evidence_review,pipeline_table_requires_new_result,0.75,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADPT_8-K_2025-12-30_0001193125-25-335921,ADPT,2025-12-30T13:00:14,ADPT_8-K_2025-12-30_0001193125-25-335921_d81101d8k,1,sec_primary_filing,https://www.sec.gov/Archives/edgar/data/1478320/000119312525335921/d81101d8k.htm,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,unknown,unknown,machine_candidate,needs_evidence_review,boilerplate_or_risk_factor_not_event;pipeline_table_requires_new_result,0.75,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADPT_8-K_2026-01-12_0001193125-26-009840,ADPT,2026-01-12T13:15:41,ADPT_8-K_2026-01-12_0001193125-26-009840_d29941d8k;ADPT_8-K_2026-01-12_0001193125-26-009840_d29941dex991;ADPT_8-K_2026-01-12_0001193125-26-009840_d29941dex992,6,sec_exhibit,https://www.sec.gov/Archives/edgar/data/1478320/000119312526009840/d29941dex992.htm,,unknown,,FY-21,,,,,,,,,,,,True,new MRD-directed Tx options Ped 12 Data generation in 2025 punctuated by 90+ abstracts at ASH B-ALL pediatric CLL MM Avoid the toxicity of Guide treatment Forego transplant radiation conditioning duration with without compromising 4 prior to transplant combination therapy depth of response ASH Abstract 163; EndRAD trial ASH Abstract 680 ASCO,,,,,,,,,,,False,False,False,False,True,False,False,False,False,unknown,unknown,machine_candidate,needs_evidence_review,pipeline_table_requires_new_result;safety_issue_present,0.75,,0.45,,,,,0.86,265M in CLL and 90M in DLBCL Key MRD financial highlights MRD revenue ($M) ~$212 Profitable business 15% $146 CAGR Double-digit revenue growth $103 $87 $66 53% CAGR Operating leverage Pharma Clinical FY-21 FY-22 FY-23 FY-24 FY-25 +Adj,,,0.82,new MRD-directed Tx options Ped 12 Data generation in 2025 punctuated by 90+ abstracts at ASH B-ALL pediatric CLL MM Avoid the toxicity of Guide treatment Forego transplant radiation conditioning duration with without compromising 4 prior to transplant combination therapy depth of response ASH Abstract 163; EndRAD trial ASH Abstract 680 ASCO,0.82,new MRD-directed Tx options Ped 12 Data generation in 2025 punctuated by 90+ abstracts at ASH B-ALL pediatric CLL MM Avoid the toxicity of Guide treatment Forego transplant radiation conditioning duration with without compromising 4 prior to transplant combination therapy depth of response ASH Abstract 163; EndRAD trial ASH Abstract 680 ASCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALNY_8-K_2020-04-06_0001193125-20-099010,ALNY,2020-04-06T12:51:40,ALNY_8-K_2020-04-06_0001193125-20-099010_d910758d8k;ALNY_8-K_2020-04-06_0001193125-20-099010_d910758dex991,10,sec_exhibit,https://www.sec.gov/Archives/edgar/data/1178670/000119312520099010/d910758dex991.htm,,unknown,,Dicerna,Deficiency-Associated Liver Disease,phase_3,,,,,,,,,,True,"Renal damage is caused by a combination of tubular toxicity from oxalate, calcium oxalate deposition in the kidneys, and urinary obstruction by calcium oxalate stones",,,,,,,,,,,False,False,False,False,True,False,False,False,False,unknown,unknown,machine_candidate,needs_evidence_review,pipeline_table_requires_new_result;safety_issue_present,0.75,"Under the Collaboration Agreement, Dicerna assumes responsibility for both ALN-AAT02 and DCR-A1AT at its cost and may progress one or both of these investigational medicines through clinical development",0.45,0.92,Alnylam Retains Post-Phase 3 Opt-in Right for Ex-U,0.78,com Alnylam and Dicerna Form RNAi Therapeutics Collaboration on Alpha-1 Antitrypsin Deficiency-Associated Liver Disease and Complete Cross-License Agreement for Primary Hyperoxaluria Programs – Dicerna to Lead Global Clinical Development and U,0.76,"Under the Cross-License Agreement, the Company and Dicerna granted non-exclusive cross-licenses to their respective intellectual property related to their respective PH treatment investigational programs, with the goal of providing each party with the freedom to develop and commercialize its respective investigational ribonucleic acid interference (“RNAi”) product candidate: The Company’s lumasiran targets glycolate oxidase for the treatment of PH type 1 and Dicerna’s nedosiran targets lactate dehydrogenase A for the treatment of PH types 1, 2 and 3. The Cross-License Agreement provides for the Company to pay mid- to high-single-digit royalties to Dicerna based on global net sales of lumasiran and for Dicerna to pay low-single-digit royalties to the Company on global net sales of nedosiran",,,0.82,"Renal damage is caused by a combination of tubular toxicity from oxalate, calcium oxalate deposition in the kidneys, and urinary obstruction by calcium oxalate stones",0.82,"Renal damage is caused by a combination of tubular toxicity from oxalate, calcium oxalate deposition in the kidneys, and urinary obstruction by calcium oxalate stones",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALNY_8-K_2020-04-13_0001193125-20-105270,ALNY,2020-04-13T20:22:40,ALNY_8-K_2020-04-13_0001193125-20-105270_d900125d8k;ALNY_8-K_2020-04-13_0001193125-20-105270_d900125dex991,6,sec_primary_filing,https://www.sec.gov/Archives/edgar/data/1178670/000119312520105270/d900125d8k.htm,,unknown,,Accelerate,hypercholesterolemia,phase_3,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,unknown,unknown,machine_candidate,needs_evidence_review,pipeline_table_requires_new_result,0.75,"The Tranche 1 Loan will be requested no later than December 31, 2020, the Tranche 2 Loan will be requested no later than June 30, 2021 and the Tranche 3 Loan will be requested no later than December 31, 2021, in each case, subject to customary terms and conditions, including, in the case of the Tranche 2 Loan and Tranche 3 Loan, either (a) the first sale of inclisiran in the United States for end use or consumption after FDA regulatory approval thereof or (b) revenue attributable to ONPATTRO® and GIVLAARI® equal to or greater than $300.0 million as of the last day of the most recently ended twelve month period (the “Subsequent Borrowing Conditions”)",0.45,0.92,"Inclisiran is a twice-a-year, subcutaneously injected RNAi therapeutic that has been shown in a comprehensive Phase 3 program to reduce low-density lipoprotein (LDL) or “bad” cholesterol with an acceptable safety profile",0.78,"The deal is anchored by Blackstone’s purchase of 50 percent of the royalties owed to Alnylam on global sales of inclisiran, an investigational RNAi therapeutic for the treatment of hypercholesterolemia, currently under review by the U",0.76,"EX-99.1 2 d900125dex991.htm EX-99.1 EX-99.1 Exhibit 99.1 Blackstone and Alnylam Enter Into $2 Billion Strategic Financing Collaboration to Accelerate the Advancement of RNAi Therapeutics – RNAi Represents One of the Most Promising and Rapidly Advancing Frontiers in Biology and Drug Development Today with Potential to Transform Lives of Patients – – Blackstone Provides a Customized Investment at Scale to Enable Alnylam to Achieve Self-sustainable Financial Profile Without Need for Future Equity Financing – – Alnylam to Host Conference Call Today, Monday, April 13th, at 8:30 am ET – NEW YORK, NY and CAMBRIDGE, MA, April 13, 2020 – Blackstone (NYSE: BX) and Alnylam Pharmaceuticals, Inc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
