ticker,asof_date,filed_at,shares_outstanding_before_event,source_type,source_url,accession_number,form,confidence,notes
RVMD,2021-02-24,2021-03-02,73383206.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1628171/000156459021010276,0001564590-21-010276,10-K,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
RVMD,2021-05-05,2021-05-10,73442594.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1628171/000156459021026054,0001564590-21-026054,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
RVMD,2021-08-06,2021-08-11,73581042.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1628171/000156459021043424,0001564590-21-043424,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
RVMD,2021-11-04,2021-11-10,73687114.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1628171/000156459021056191,0001564590-21-056191,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
RVMD,2022-02-23,2022-02-28,74188971.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1628171/000095017022002297,0000950170-22-002297,10-K,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
RVMD,2022-05-04,2022-05-09,74245139.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1628171/000095017022008496,0000950170-22-008496,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
RVMD,2022-08-04,2022-08-09,87697561.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1628171/000095017022016059,0000950170-22-016059,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
RVMD,2022-11-02,2022-11-07,88790799.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1628171/000095017022022590,0000950170-22-022590,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
RVMD,2023-02-23,2023-02-27,90491696.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1628171/000095017023004645,0000950170-23-004645,10-K,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
RVMD,2023-05-04,2023-05-08,106313250.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1628171/000095017023018805,0000950170-23-018805,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
RVMD,2023-08-03,2023-08-08,109169897.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1628171/000095017023039805,0000950170-23-039805,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
RVMD,2023-11-01,2023-11-06,109564695.0,sec_companyfacts_dei,https://www.sec.gov/Archives/edgar/data/1628171/000095017023059391,0000950170-23-059391,10-Q,0.82,SEC companyfacts DEI EntityCommonStockSharesOutstanding; join uses latest filed_at <= event_time.
